Date,Open,High,Low,Close,Adj Close,Volume
2014-01-20,201.199997,206.000000,197.250000,205.500000,90.706619,4761265
2014-01-21,210.000000,213.300003,206.300003,208.750000,92.141174,10265576
2014-01-22,208.000000,211.750000,207.149994,210.449997,92.891533,3752202
2014-01-23,210.100006,211.649994,208.250000,208.850006,92.185303,2703282
2014-01-24,205.800003,207.800003,199.300003,202.699997,89.470734,5320239
2014-01-27,199.399994,199.399994,193.899994,195.050003,86.094063,7334356
2014-01-28,195.000000,200.750000,193.449997,199.899994,88.234825,3407695
2014-01-29,203.000000,203.399994,193.199997,193.600006,85.454033,6906229
2014-01-30,191.000000,191.800003,182.500000,187.199997,82.629097,8558232
2014-01-31,188.000000,191.500000,186.199997,188.399994,83.158768,3072944
2014-02-03,190.000000,190.449997,184.600006,185.600006,81.922874,6853149
2014-02-04,183.000000,186.399994,180.250000,184.600006,81.481483,4179444
2014-02-05,185.000000,185.300003,180.500000,184.699997,81.525620,3444643
2014-02-06,185.000000,187.300003,182.100006,183.350006,80.929749,3971204
2014-02-07,184.649994,191.000000,184.199997,189.899994,83.820869,5298790
2014-02-10,191.100006,193.850006,186.399994,187.949997,82.960144,4199317
2014-02-11,188.550003,190.300003,185.600006,188.800003,83.335350,3461191
2014-02-12,190.000000,190.399994,185.600006,187.500000,82.761536,3055501
2014-02-13,188.500000,191.399994,187.000000,188.850006,83.357414,5128906
2014-02-14,188.600006,190.300003,184.449997,189.600006,83.688469,3405463
2014-02-17,190.000000,191.199997,187.300003,188.699997,83.291191,2585067
2014-02-18,187.000000,191.300003,186.550003,189.250000,83.533951,4961885
2014-02-19,189.350006,190.750000,185.449997,186.149994,82.165642,5033616
2014-02-20,185.600006,186.899994,183.850006,185.250000,81.768387,3558526
2014-02-21,185.100006,187.100006,185.050003,186.000000,82.099419,3537895
2014-02-24,184.350006,186.500000,183.300003,183.899994,81.172508,2493006
2014-02-25,184.600006,185.250000,178.350006,179.449997,79.208282,5719241
2014-02-26,179.500000,179.500000,173.649994,175.000000,77.244087,10167943
2014-02-28,175.000000,178.600006,175.000000,177.649994,78.413773,5810756
2014-03-03,176.649994,176.800003,173.550003,174.449997,77.001343,2674418
2014-03-04,174.050003,183.500000,174.050003,182.500000,80.554565,5294363
2014-03-05,183.449997,184.699997,180.399994,182.449997,80.532494,4617505
2014-03-06,183.000000,188.100006,183.000000,186.300003,82.231842,4449343
2014-03-07,186.750000,189.000000,183.550003,186.300003,82.231842,6636288
2014-03-10,185.500000,187.300003,183.000000,183.949997,81.194572,3371644
2014-03-11,183.800003,183.800003,176.550003,177.800003,78.480019,4372059
2014-03-12,176.000000,179.800003,174.800003,175.750000,77.575142,4640516
2014-03-13,176.100006,178.699997,171.899994,172.800003,76.273026,3681904
2014-03-14,170.000000,172.800003,168.850006,171.500000,75.699211,4959282
2014-03-18,173.100006,175.000000,170.649994,172.500000,76.140602,6313120
2014-03-19,173.850006,177.899994,172.000000,175.850006,77.619286,6858937
2014-03-20,174.750000,177.250000,172.000000,172.800003,76.273026,2576985
2014-03-21,173.250000,179.000000,173.250000,175.899994,77.641350,6101744
2014-03-22,null,null,null,null,null,null
2014-03-24,176.149994,179.449997,174.899994,178.350006,78.722771,3413597
2014-03-25,177.500000,179.699997,174.500000,175.050003,77.266167,4180180
2014-03-26,176.300003,184.699997,176.300003,182.449997,80.532494,11598421
2014-03-27,181.750000,183.500000,179.550003,180.449997,79.649689,7543603
2014-03-28,181.199997,184.350006,180.199997,182.949997,80.753166,5226799
2014-03-31,183.149994,189.350006,181.699997,188.550003,83.224991,9382685
2014-04-01,189.050003,193.899994,185.800003,192.399994,84.924347,9618765
2014-04-02,192.550003,193.699997,187.850006,189.300003,83.556038,5428928
2014-04-03,190.100006,193.699997,187.399994,190.649994,84.151909,6996668
2014-04-04,190.250000,191.649994,188.100006,190.100006,83.909172,4771096
2014-04-07,189.899994,195.199997,189.399994,194.399994,85.807152,6763972
2014-04-09,195.800003,198.500000,194.500000,197.649994,87.241676,9655102
2014-04-10,198.649994,202.399994,195.500000,198.300003,87.528595,9601659
2014-04-11,195.800003,200.449997,193.449997,196.050003,86.535439,7637477
2014-04-15,196.300003,198.949997,188.000000,189.899994,83.820869,4792316
2014-04-16,189.449997,193.050003,186.449997,190.100006,83.909172,3858871
2014-04-17,190.300003,193.500000,189.850006,192.699997,85.056770,4937073
2014-04-21,194.000000,207.000000,193.949997,201.649994,89.007271,13218506
2014-04-22,201.500000,201.699997,193.050003,193.649994,85.476112,10760035
2014-04-23,193.350006,194.699997,191.500000,192.550003,84.990570,10456847
2014-04-24,192.550003,192.550003,192.550003,192.550003,84.990570,0
2014-04-25,192.050003,194.449997,189.800003,193.550003,85.431961,12421594
2014-04-28,194.000000,196.500000,192.800003,193.149994,85.255417,3664279
2014-04-29,193.750000,195.649994,188.500000,190.600006,84.129852,7188246
